id;nazwa;Dzia³ka;Styl;Kondygnacja;Iloœc osób;Dach;Gara¿;Kuchnia;Kominek;Ogrzewanie;Efektywnoœæ ;Piwnica;Wysokoœæ;Szerokoœæ;Wysokoœæ;Powierzchnia u¿ytkowa;Powierzchnia gara¿u;Minimalna szerokoœæ dzia³ki;Minimalna g³êbokoœæ dzia³ki;K¹t nachylenia dachu;Iloœæ pomieszczeñ;Powierzchnia netto;Powierzchnia zabudowy;Powierzchnia piwnicy;Powierzchnia strychu;Kubatura netto;Powierzchnia dachu;Liczba sypialni;Liczba ³azienek;Liczba toalet;Iloœæ piêter;Senioratka
4600;EVITA OPTIMA wersja A;3;15;17;5;23;25;26;28;31;34;39;6.25;;;115.2;;26;23.1;30;4;;197.8;;;;264;3;;;1;
4597;EVITA wersja A;3;15;17;5;23;24;26;28;31;34;39;6.25;;;115.2;;22.86;22.1;30;4;;197.8;;;;264;3;;;1;
4598;EVITA wersja A paliwo sta³e;3;15;17;5;23;24;26;28;30;34;39;6.25;;;115.2;;22.86;22.1;30;4;;197.8;;;;264;3;;;1;
4286;EWA 100 MDM wersja A;3;16;18;5;22;24;26;28;31;34;39;8.2;;;97.8;;19.3;18;40;3;;113.6;;;;180.5;2;;;2;
4287;EWA 100 MDM wersja A paliwo sta³e;3;16;18;5;22;24;26;28;30;34;39;8.2;;;97.8;;19.3;18;40;3;;113.6;;;;180.5;2;;;2;
3785;EWA 2 energo+ wersja A;3;16;18;5;22;24;26;28;31;34;39;8.2;;;114.6;;19.4;18.1;40;4;;118.5;;;;180.5;3;;;2;
3787;EWA 2 energo+ wersja A paliwo sta³e;3;16;18;5;22;24;26;28;31;34;39;8.2;;;114.6;;19.4;18.1;40;4;;118.5;;;;180.5;3;;;2;
3786;EWA 2 energo+ wersja B zwê¿ona;3;16;18;5;22;24;26;28;31;34;39;8.2;;;110.5;;19.1;18.1;40;4;;113.2;;;;180.5;3;;;2;
3788;EWA 2 energo+ wersja B zwê¿ona paliwo sta³e;3;16;18;5;22;24;26;28;31;34;39;8.2;;;110.5;;19.1;18.1;40;4;;113.2;;;;180.5;3;;;2;
3260;EWA 2 wersja A;3;16;18;5;22;24;26;28;31;34;39;8.2;;;118.5;;19.3;18;40;4;;115.4;;;;180.5;3;;;2;
3423;EWA 2 wersja A paliwo sta³e;3;16;18;5;22;24;26;28;30;34;39;8.2;;;118.5;;19.3;18;40;4;;115.4;;;;180.5;3;;;2;
3261;EWA 2 wersja B zwê¿ona;3;16;18;5;22;24;26;28;31;34;39;8.2;;;114.1;;19;18;40;4;;112.4;;;;180.5;3;;;2;
3424;EWA 2 wersja B zwê¿ona paliwo sta³e;3;16;18;5;22;24;26;28;30;34;39;8.2;;;114.1;;19;18;40;4;;112.4;;;;180.5;3;;;2;
4292;EWA 2 wersja C zwê¿ona bez gara¿u;3;16;18;5;22;40;26;28;31;34;39;8.2;;;116.7;;19;18;40;5;;138.1;;;;180.5;3;;;2;
4293;EWA 2 wersja C zwê¿ona bez gara¿u paliwo sta³e;3;16;18;5;22;40;26;28;30;34;39;8.2;;;116.7;;19;18;40;5;;138.1;;;;180.5;3;;;2;
3783;EWA energo+ wersja A;3;16;18;5;22;24;26;28;31;34;39;8.2;;;117;;19.4;18.1;40;4;;116.2;;;;180.5;3;;;2;
3784;EWA energo+ wersja A paliwo sta³e;3;16;18;5;22;24;26;28;30;34;39;8.2;;;117;;19.4;18.1;40;4;;116.2;;;;180.5;3;;;2;
4464;EWA GOLD 1 wersja A;3;16;18;5;22;24;26;28;31;34;39;8.4;;;116.8;;19.45;18.1;40;4;;116.2;;;;181.2;3;;;2;
4465;EWA GOLD 1 wersja A paliwo sta³e;3;16;18;5;22;24;26;28;30;34;39;8.4;;;116.8;;19.45;18.1;40;4;;116.2;;;;181.2;3;;;2;
4466;EWA GOLD 2 wersja A;3;16;18;5;22;24;26;28;31;34;39;8.4;;;116.8;;19.45;19.4;40;4;;116.2;;;;188.5;3;;;2;
4467;EWA GOLD 2 wersja A paliwo sta³e;3;16;18;5;22;24;26;28;30;34;39;8.4;;;116.8;;19.45;19.4;40;4;;116.2;;;;188.5;3;;;2;
4468;EWA LUX 1 wersja A;3;16;18;5;22;24;26;28;31;34;39;8.4;;;125.2;;20.05;19.4;40;5;;122.3;;;;189.1;3;;;2;
4469;EWA LUX 1 wersja A paliwo sta³e;3;16;18;5;22;24;26;28;30;34;39;8.4;;;125.2;;20.05;19.4;40;5;;122.3;;;;189.1;3;;;2;
4470;EWA LUX 2 wersja A;3;16;18;5;22;24;26;28;31;34;39;8.4;;;125.2;;20.05;19.4;40;5;;122.3;;;;196.4;3;;;2;
4471;EWA LUX 2 wersja A paliwo sta³e;3;16;18;5;22;24;26;28;30;34;39;8.4;;;125.2;;20.05;19.4;40;5;;122.3;;;;196.4;3;;;2;
3259;EWA wersja A;3;16;18;5;22;24;26;28;31;34;39;8.2;;;117.7;;19.3;18;40;4;;113.6;;;;180.5;3;;;2;
3422;EWA wersja A paliwo sta³e;3;16;18;5;22;24;26;28;30;34;39;8.2;;;117.7;;19.3;18;40;4;;113.6;;;;180.5;3;;;2;
4320;EWA wersja B zwê¿ona;3;16;18;5;22;24;26;28;31;34;39;8.2;;;113;;19;18;40;4;;110.6;;;;177.3;3;;;2;
4321;EWA wersja B zwê¿ona paliwo sta³e;3;16;18;5;22;24;26;28;30;34;39;8.2;;;113;;19;18;40;4;;110.6;;;;177.3;3;;;2;
4496;FILIP wersja A;3;15;17;5;22;40;26;28;31;34;39;6.2;;;87;;18.4;17.3;30;4;;106.4;;;;148;3;;;1;
4557;FILIP wersja A bliŸniak;3;15;17;5;22;40;26;28;31;34;39;6.2;;;174;;30.6;17.3;30;8;;210.45;;;;372;3;;;1;
4497;FILIP wersja B;3;15;17;5;22;24;26;28;31;34;39;6.2;;;87;;22.1;17.3;30;4;;134;;;;186;3;;;1;
4558;FILIP wersja B bliŸniak;3;15;17;5;22;24;26;28;31;34;39;6.2;;;174;;38;17.3;30;8;;268;;;;372;3;;;1;
4025;FIO£EK wersja A bez gara¿u paliwo sta³e;3;15;17;5;22;40;27;28;30;34;39;5.7;;;94;;21.1;18.9;20;3;;146.6;;;;198;2;;;1;
3262;FIO£EK wersja A mniejsza bez gara¿u;3;15;17;5;22;40;27;28;31;34;39;5.6;;;94;;21.1;18.9;20;3;;146.6;;;;198;2;;;1;
3263;FIO£EK wersja A mniejsza z pojedynczym gara¿em;3;15;17;5;22;24;27;28;31;34;39;5.6;;;94;;23.7;18.9;20;3;;146.6;;;;198;2;;;1;
4024;FIO£EK wersja A z poj. gara¿em paliwo sta³e;3;15;17;5;22;24;27;28;30;34;39;5.7;;;94;;23.7;18.9;20;3;;146;;;;198;2;;;1;
3264;FIO£EK wersja B wiêksza bez gara¿u;3;15;17;5;22;40;27;28;31;34;39;5.6;;;111.06;;22.9;18.9;20;4;;146.6;;;;198;2;;;1;
3265;FIO£EK wersja B wiêksza z pojedynczym gara¿em;3;15;17;5;22;24;27;28;31;34;39;5.6;;;111.06;;25.5;18.9;20;3;;146.6;;;;198;2;;;1;
3495;FIONA 2 wersja A bliŸniak;3;15;18;5;22;24;26;28;31;34;20;9.4;;;261;;18.6;25.3;40;8;;179.8;;;;161;3;;;2;
3501;FIONA 2 wersja A segment;1;15;18;5;22;24;26;28;31;34;20;9.4;;;130.5;;9.3;25.3;40;4;;89.9;;;;80.5;3;;;2;
3360;FIONA segment A skrajny lewy;1;15;18;5;22;24;26;28;31;34;20;9.4;;;130.5;;9.4;25.3;40;4;;89.9;;;;130.5;3;;;2;
3361;FIONA segment B œrodkowy;1;15;18;5;22;24;26;28;31;34;20;9.4;;;130.5;;6.26;25.3;40;4;;86;;;;121.5;3;;;2;
3362;FIONA segment C skrajny prawy;1;15;18;5;22;24;26;28;31;34;20;9.4;;;130.5;;9.4;25.3;40;4;;89.9;;;;130.5;3;;;2;
3266;FRODO wersja A dach 4-spadowy bez gara¿u;3;15;18;5;23;40;26;28;31;34;39;7.1;;;97.3;;23.1;18.2;32;6;;130;;;;210;3;;;2;
3267;FRODO wersja B dach 4-spadowy z pojedynczym gara¿em;3;15;18;5;23;24;26;28;31;34;39;7.1;;;97.3;;25.7;18.2;32;6;;159;;;;253;3;;;2;
3268;FRODO wersja C dach 2-spadowy bez gara¿u;3;15;18;5;23;40;26;28;31;34;39;7.1;;;97.3;;23.1;18.2;32;6;;130;;;;197;3;;;2;
3269;FRODO wersja D dach 2-spadowy z pojedynczym gara¿em;3;15;18;5;23;24;26;28;31;34;39;6.7;;;97.3;;25.7;18.2;32;6;;159;;;;252.5;3;;;2;
4247;GIENIA 2 KLASYK wersja A bez gara¿u;3;15;18;5;22;40;26;28;31;34;39;6.8;;;98.6;;21.5;18.9;35;6;;130.2;;;;195.9;3;;;2;
4248;GIENIA 2 KLASYK wersja A bez gara¿u paliwo sta³e;3;15;18;5;22;40;26;28;30;34;39;6.8;;;98.6;;21.5;18.9;35;6;;130.2;;;;195.9;3;;;2;
4249;GIENIA 2 KLASYK wersja B pojedynczy gara¿;3;15;18;5;22;24;26;28;31;34;39;6.8;;;98.6;;24.4;18.9;35;6;;160.3;;;;251.5;3;;;2;
4250;GIENIA 2 KLASYK wersja B pojedynczy gara¿ paliwo sta³e;3;15;18;5;22;24;26;28;30;34;39;;;;98.6;;24.4;18.9;35;6;;160.3;;;;251.5;3;;;2;
4251;GIENIA 2 KLASYK wersja C podwójny gara¿;3;15;18;5;22;25;26;28;31;34;39;6.8;;;98.6;;26.9;18.9;35;6;;179.9;;;;278.8;3;;;2;
4252;GIENIA 2 KLASYK wersja C podwójny gara¿ paliwo sta³e;3;15;18;5;22;25;26;28;30;34;39;6.8;;;98.6;;26.9;18.9;35;6;;179.9;;;;278.8;3;;;2;
4209;GIENIA 2 wersja A bez gara¿u;3;15;18;5;22;40;26;28;31;34;39;6.8;;;98.6;;21.5;17.6;35;6;;130;;;;187;3;;;2;
4258;GIENIA 2 wersja A bez gara¿u paliwo sta³e;3;15;18;5;22;40;26;28;31;34;39;6,8;;;98.6;;21.5;17.6;35;6;;130;;;;187;3;;;2;
4243;GIENIA 2 wersja B pojedynczy gara¿;3;15;18;5;22;24;26;28;31;34;39;6.8;;;98.6;;24.4;17.6;35;6;;160;;;;235.9;3;;;2;
4244;GIENIA 2 wersja B pojedynczy gara¿ paliwo sta³e;3;15;18;5;22;24;26;28;30;34;39;6.8;;;98.6;;24.4;17.6;35;6;;160;;;;235.9;3;;;2;
4245;GIENIA 2 wersja C podwójny gara¿;3;15;18;5;22;25;26;28;31;34;39;6.8;;;98.6;;26.9;17.6;35;6;;179.6;;;;235.9;3;;;2;
4246;GIENIA 2 wersja C podwójny gara¿ paliwo sta³e;3;15;18;5;22;25;26;28;30;34;39;6.8;;;98.6;;26.9;17.6;35;6;;179.6;;;;263.3;3;;;2;
4274;GIENIA energo+ wersja A bez gara¿u strop drewniany;3;15;18;5;22;40;26;28;31;34;39;6.8;;;98.3;;21.8;17.4;35;6;;129.7;;;;194.1;3;;;2;
4276;GIENIA energo+ wersja A bez gara¿u strop drewniany paliwo sta³e;3;15;18;5;22;40;26;28;30;34;39;6.8;;;95.4;;21.8;17.4;35;6;;129.7;;;;194.1;3;;;2;
4278;GIENIA energo+ wersja B z gara¿em pojedynczym strop drewniany;3;15;18;5;22;24;26;28;31;34;39;6.8;;;98.3;;25.5;17.4;35;6;;153.65;;;;225.6;3;;;2;
4284;GIENIA energo+ wersja B z gara¿em pojedynczym strop drewniany paliwo sta³e;3;15;18;5;22;24;26;28;30;34;39;;;;95.4;;25.5;17.4;35;6;;153.65;;;;225.6;3;;;2;
4275;GIENIA energo+ wersja C bez gara¿u strop Teriva;3;15;18;5;22;40;26;28;31;34;39;6.8;;;98.3;;21.8;17.4;35;6;;129.7;;;;194.1;3;;;2;
4277;GIENIA energo+ wersja C bez gara¿u strop Teriva paliwo sta³e;3;15;18;5;22;40;26;28;30;34;39;6.8;;;94.9;;21.8;17.4;35;6;;129.7;;;;194.1;3;;;2;
4279;GIENIA energo+ wersja D z gara¿em pojedynczym strop Teriva;3;15;18;5;22;24;26;28;31;34;39;6.8;;;98.3;;25.5;17.4;35;6;;153.65;;;;225.6;3;;;2;
4285;GIENIA energo+ wersja D z gara¿em pojedynczym strop Teriva paliwo sta³e;3;15;18;5;22;24;26;28;30;34;39;6;;;94.9;;25.5;17.4;35;6;;153.65;;;;225.6;3;;;2;
3454;GIENIA wersja A bez gar., strop drew. paliwo sta³e;3;15;18;5;22;40;26;28;30;34;39;6.8;;;95.4;;21.7;17.2;35;6;;126.2;;;;194.1;3;;;2;
3278;GIENIA wersja A bez gara¿u strop drewniany;3;15;18;5;22;40;26;28;31;34;39;6.8;;;98.3;;21.7;17.2;35;6;;126.2;;;;194.1;3;;;2;
3462;GIENIA wersja B pojed. gar., strop drew. paliwo sta³e;3;15;18;5;22;24;26;28;30;34;39;6.8;;;95.4;;25.3;17.2;35;6;;149.6;;;;225.6;3;;;2;
3279;GIENIA wersja B z gara¿em pojedynczym strop drewniany;3;15;18;5;22;24;26;28;31;34;39;6.8;;;98.3;;25.4;17.2;35;6;;149.6;;;;225.6;3;;;2;
3477;GIENIA wersja C bez gar., strop Teriva paliwo sta³e;3;15;18;5;22;40;26;28;30;34;39;6.8;;;95.4;;25.3;17.2;35;6;;149.6;;;;225.6;3;;;2;
3280;GIENIA wersja C bez gara¿u strop Teriva;3;15;18;5;22;40;26;28;31;34;39;6.8;;;98.3;;21.7;17.2;35;6;;126.2;;;;194.1;3;;;2;
3476;GIENIA wersja D pojed. gar., strop Teriva paliwo sta³e;3;15;18;5;22;24;26;28;30;34;39;6.8;;;95.4;;25.3;17.2;35;6;;149.6;;;;225.6;3;;;2;
3281;GIENIA wersja D z gara¿em pojedynczym strop Teriva;3;15;18;5;22;24;26;28;31;34;39;6.8;;;98.3;;25.4;17.2;35;6;;149.6;;;;225.6;3;;;2;
3592;GIENIA wersja E podw. gar., strop drew. paliwo sta³e;3;15;18;5;22;25;26;28;30;34;39;6.8;;;95.4;;28.3;17.2;35;6;;169.1;;;;263;3;;;2;
3282;GIENIA wersja E z gara¿em podwójnym strop drewniany;3;15;18;5;22;25;26;28;31;34;39;6.8;;;98.3;;28.3;17.2;35;6;;169.1;;;;263;3;;;2;
3593;GIENIA wersja F podw. gar., strop Teriva paliwo sta³e;3;15;18;5;22;25;26;28;30;34;39;6.8;;;95.4;;28.3;17.2;35;6;;169.1;;;;263;3;;;2;
3283;GIENIA wersja F z gara¿em podwójnym strop Teriva;3;15;18;5;22;25;26;28;31;34;39;6.8;;;98.3;;28.3;17.2;35;6;;169.1;;;;263;3;;;2;
4406;GIENIA wersja F z gara¿em podwójnym strop Teriva z piwnic¹;3;15;18;5;22;25;26;28;31;34;20;6.8;;;97.8;;28.3;17.2;35;6;;169.1;;;;261.7;3;;;2;
4407;GIENIA wersja F z gara¿em podwójnym strop Teriva z piwnic¹ paliwo sta³e;3;15;18;5;22;25;26;28;30;34;20;6.8;;;97.8;;28.3;17.2;35;6;;169.1;;;;261.7;3;;;2;
3822;GLORIA wersja A;3;15;17;5;22;40;27;28;31;34;39;6.2;;;86.4;;17.8;18.1;30;3;;122.1;;;;1642.9;2;;;1;
3823;GLORIA wersja A paliwo sta³e;3;15;17;5;22;40;27;28;30;34;39;6.2;;;86.4;;17.8;18.1;30;3;;122.1;;;;162.9;2;;;1;
3541;GRACJA wersja A z podwójnym gar. paliwo sta³e;3;15;17;5;23;25;26;28;30;34;39;5.8;;;156.4;;25.9;26.8;25;5;;241.4;;;;340;3;;;1;
3284;GRACJA wersja A z podwójnym gara¿em;3;15;17;5;23;25;26;28;31;34;39;5.8;;;156.4;;25.9;26.8;25;5;;241.4;;;;340;3;;;1;
3542;GRACJA wersja B z podw. gar. powiêkszonym paliwo sta³e;3;15;17;5;23;25;26;28;30;34;39;5.8;;;156.4;;25.9;30.3;25;5;;265.1;;;;370.1;3;;;1;
3285;GRACJA wersja B z podwójnym gara¿em powiêkszonym;3;15;17;5;23;25;26;28;31;34;39;5.8;;;156.4;;25.9;30.3;25;5;;265.1;;;;370.1;3;;;1;
3286;HANIA wersja A;3;15;18;5;23;25;27;28;31;34;39;8.1;;;173.6;;20.2;25.9;40;5;;197.4;;;;191;3;;;2;
4267;HARMONIA 100 MDM DWOREK wersja A;3;15;18;5;22;24;26;28;31;34;39;8;;;99.56;;18.65;19.4;40;4;;111.9;;;;172.7;3;;;2;
4268;HARMONIA 100 MDM DWOREK wersja A paliwo sta³e;3;15;18;5;22;24;26;28;30;34;39;8;;;99.56;;18.65;19.4;40;4;;111.9;;;;172.7;3;;;2;
4265;HARMONIA 100 MDM wersja A;3;15;18;5;22;24;26;28;31;34;39;8;;;99.56;;18.6;19.4;40;4;;111.9;;;;172.7;3;;;2;
4266;HARMONIA 100 MDM wersja A paliwo sta³e;3;15;18;5;22;24;26;28;30;34;39;8;;;99.56;;18.65;19.4;40;4;;111.9;;;;172.7;3;;;2;
3709;HARMONIA DWOREK paliwo sta³e wersja A;3;15;18;5;22;24;26;28;30;34;39;8;;;104.6;;18.65;19.4;40;4;;106.8;;;;170.5;3;;;2;
3708;HARMONIA DWOREK wersja A;3;15;18;5;22;24;26;28;31;34;39;8;;;104.6;;18.65;19.4;40;4;;106.8;;;;170.5;3;;;2;
3699;HARMONIA paliwo sta³e wersja A;3;15;18;5;22;24;26;28;30;34;39;8;;;104.6;;18.65;19.4;40;4;;106.8;;;;170.5;3;;;2;
3698;HARMONIA wersja A;3;15;18;5;22;24;26;28;31;34;39;8;;;104.6;;18.65;19.4;40;4;;106.8;;;;170.5;3;;;2;
3287;HARNAŒ wersja A bez gara¿u;3;15;18;5;22;40;26;28;31;34;39;7.1;;;82.6;;18.6;16.7;48;3;;85;;;;146.7;2;;;2;
3288;HARNAŒ wersja B z pojedynczym gara¿em;3;15;18;5;22;24;26;28;31;34;39;7.1;;;82.6;;20.9;16.7;48;3;;105.8;;;;180;2;;;2;
3712;HIACYNT wersja A;3;15;18;5;22;40;26;28;31;34;39;8.23;;;106.2;;17.6;18.6;40;4;;89.3;;;;144.8;3;;;2;
3714;HIACYNT wersja A paliwo sta³e;3;15;18;5;22;40;26;28;31;34;39;8.23;;;106.2;;17.6;18.6;40;4;;89.3;;;;144.8;3;;;2;
3713;HIACYNT wersja A plus;3;15;18;5;22;40;26;28;31;34;39;8.53;;;111.1;;17.6;18.6;40;4;;87;;;;;3;;;2;
3715;HIACYNT wersja A plus paliwo sta³e;3;15;18;5;22;40;26;28;31;34;39;8.23;;;111.1;;17.6;18.6;40;4;;87;;;;;3;;;2;
4142;HIACYNT wersja C plus z pojedynczym gara¿em;3;15;18;5;22;24;26;28;31;34;39;8.53;;;126.1;;21.7;18.6;40;4;;132.4;;;;;3;;;2;
4144;HIACYNT wersja C plus z pojedynczym gara¿em paliwo sta³e;3;15;18;5;22;40;26;28;31;34;39;8.23;;;126.1;;21.7;18.6;40;4;;87;;;;;3;;;2;
4141;HIACYNT wersja C z pojedynczym gara¿em;3;15;18;5;22;24;26;28;31;34;39;8.23;;;120.8;;21.7;18.6;40;4;;132.4;;;;;3;;;2;
4143;HIACYNT wersja C z pojedynczym gara¿em paliwo sta³e;3;15;18;5;22;40;26;28;31;34;39;8.23;;;120.8;;21.7;18.6;40;4;;87;;;;;3;;;2;
3289;HORYZONCIK wersja A bez gara¿u strop drewniany;3;15;17;5;23;40;27;28;31;34;39;7;;;100.5;;18.5;19.5;30;4;;131.6;;;;190;3;;;1;
3290;HORYZONCIK wersja A bez gara¿u strop Teriva;3;15;17;5;23;40;27;28;31;34;39;7;;;100.5;;18.5;19.5;30;4;;131.6;;;;190;3;;;1;
3291;HORYZONCIK wersja B z poj. gar. strop drewniany;3;15;17;5;23;24;27;28;31;34;39;7;;;100.5;;22.2;19.5;30;4;;160.7;;;;230;3;;;1;
3292;HORYZONCIK wersja B z poj. gar. strop Teriva;3;15;17;5;23;24;27;28;31;34;39;7;;;100.5;;22.2;19.5;30;4;;160.6;;;;230;3;;;1;
4424;HUBERT 2 bliŸniak L+LL;3;16;18;5;22;24;26;28;31;34;39;10.26;;;261.4;;21.36;21.6;45;10;;327;;;;265;3;;;2;
4425;HUBERT 2 bliŸniak L+P;3;16;18;5;22;24;26;28;31;34;39;10.26;;;261.4;;21.36;21.6;45;10;;327;;;;265;3;;;2;
4426;HUBERT 2 bliŸniak PL+P;3;16;18;5;22;24;26;28;31;34;39;10.26;;;261.4;;21.36;21.6;45;10;;327;;;;265;3;;;2;
4383;HUBERT 2 segment skrajny lewy;1;16;18;5;22;24;26;28;31;34;39;10.26;;;130.7;;10.68;21.6;45;5;;163.5;;;;132.5;3;;;2;
4385;HUBERT 2 segment skrajny prawy;1;16;18;5;22;24;26;28;31;34;39;10.26;;;130.7;;10.68;21.6;45;5;;163.5;;;;132.5;3;;;2;
4384;HUBERT 2 segment œrodkowy;1;16;18;5;22;24;26;28;31;34;39;10.26;;;130.7;;6.48;21.6;45;5;;163.5;;;;132.5;3;;;2;
4443;HUBERT 2 zestaw 4 segmentów L+S+S+P;1;16;18;5;22;24;26;28;31;34;39;10.26;;;130.7;;10.68;21.6;45;5;;163.5;;;;132.5;3;;;2;
4445;HUBERT 2 zestaw 4 segmentów L+SL+S+LL;1;16;18;5;22;24;26;28;31;34;39;10.25;;;130.7;;10.68;21.6;45;5;;163.5;;;;132.5;3;;;2;
4442;HUBERT 2 zestaw 4 segmentów PL+S+SL+P;1;16;18;5;22;24;26;28;31;34;39;10.26;;;130.7;;10.68;21.6;45;5;;163.5;;;;132.5;3;;;2;
4444;HUBERT 2 zestaw 4 segmentów PL+SL+SL+LL;1;16;18;5;22;24;26;28;31;34;39;10.26;;;130.7;;10.68;21.6;45;5;;163.5;;;;132.5;3;;;2;
4441;HUBERT MDM segment skrajny lewy;1;16;18;5;22;24;26;28;31;34;39;9.1;;;99.9;;10.27;21.6;40;4;;85.3;;;;114.2;3;;;2;
3395;HUBERT segment skrajny lewy;1;16;18;5;22;24;26;28;31;34;39;9.1;;;104.8;;10.27;21.6;40;4;;85.3;;;;114.2;3;;;2;
3396;HUBERT segment skrajny prawy;1;16;18;5;22;24;26;28;31;34;39;9.1;;;104.8;;10.27;21.6;40;4;;85.3;;;;112;3;;;2;
3397;HUBERT segment œrodkowy;1;16;18;5;22;24;26;28;31;34;39;9.1;;;104.8;;6.14;21.6;40;4;;83.4;;;;112;3;;;2;
3824;HUGO wersja A;3;15;17;5;22;24;26;28;31;34;39;6.3;;;93;;21.4;18.1;30;3;;151;;;;202;2;;;1;
3825;HUGO wersja A paliwo sta³e ;3;15;17;5;22;24;26;28;30;34;39;6.3;;;93;;21.4;18.1;30;3;;151;;;;202;2;;;1;
3826;IGOR wersja A;3;15;17;5;22;24;27;28;31;34;39;6.3;;;99;;21.4;18.1;30;4;;157.5;;;;;2;;;1;
3827;IGOR wersja A paliwo sta³e;3;15;17;5;22;24;27;28;30;34;39;6.3;;;99;;21.4;18.1;30;4;;157.5;;;;208;2;;;1;
3675;IMBIR segment skrajny lewy;1;16;18;5;22;25;26;28;31;34;39;10.8;;;145.5;;13;22.3;35;6;;94;;;;110;3;;;2;
3676;IMBIR segment skrajny prawy;1;16;18;5;22;25;26;28;31;34;39;10.8;;;145.5;;13;22.3;35;6;;94;;;;110;3;;;2;
3677;IMBIR segment œrodkowy;3;16;18;5;22;25;26;28;31;34;39;10.8;;;145.5;;25.9;22.3;35;6;;145.5;;;;110;3;;;2;
3293;INDIA wersja A;3;15;18;7;23;25;26;28;31;34;39;7.84;;;151.8;;22.4;22.2;40;7;;179.1;;;;274;6;;;2;
3393;INKA wersja A;3;15;18;5;22;24;27;28;31;34;39;8.3;;;124.1;;17.8;21.8;40;4;;116.4;;;;177.1;3;;;2;
3394;INKA wersja B;3;15;18;5;22;25;27;28;31;34;39;8.3;;;120.9;;18.7;21.8;40;4;;135.5;;;;197.1;3;;;2;
3294;IRENA wersja A bez gara¿u;3;15;18;6;23;40;26;28;31;34;39;7.8;;;106.9;;17.2;19.5;40;5;;137.7;;;;217.3;4;;;2;
3295;IRENA wersja B z pojedynczym gara¿em;3;15;18;6;23;24;26;28;31;34;39;7.8;;;106.9;;21.5;19.5;40;5;;137.7;;;;217.3;4;;;2;
3297;IRYS 10-18 wersja A bez gara¿u;3;16;17;5;22;40;27;28;31;34;39;4.8;;;116.7;;20.5;21.3;10.18;4;;155.2;;;;177.5;3;;;1;
3298;IRYS 10-18 wersja A bez gara¿u poszerzony;3;16;17;5;22;40;27;28;31;34;39;4.8;;;127;;22.5;21.3;10.18;4;;166.6;;;;190.2;3;;;1;
4054;IRYS 10-18 wersja B z poj. gara¿em poszerzony paliwo sta³e;3;16;17;5;22;24;27;28;30;34;39;4.8;;;127;;25;21.3;10.18;4;;199;;;;233;3;;;1;
3543;IRYS 10-18 wersja B z pojedynczym gar. paliwo sta³e;3;16;17;5;22;24;27;28;30;34;39;4.8;;;116.7;;24;21.3;10.18;4;;189.5;;;;216.4;3;;;1;
3299;IRYS 10-18 wersja B z pojedynczym gara¿em;3;16;17;5;22;24;27;28;31;34;39;4.8;;;116.7;;24;21.3;10.18;4;;189.5;;;;216.8;3;;;1;
3843;IRYS 10-18 wersja B z pojedynczym gara¿em poszerzony;3;16;17;5;22;24;27;28;31;34;39;4.8;;;127;;25;21.3;10.18;4;;200.8;;;;229.3;3;;;1;
3544;IRYS 10-18 wersja C z podw. gar. paliwo sta³e;3;16;17;5;22;25;27;28;30;34;39;4.8;;;116.7;;26;21.3;10.18;4;;208;;;;237.7;3;;;1;
3545;IRYS 10-18 wersja C z podw. gar. poszerzony paliwo sta³e;3;16;17;5;22;25;27;28;30;34;39;4.8;;;127;;27;21.3;10.18;4;;219.5;;;;250.2;3;;;1;
3844;IRYS 10-18 wersja C z podwójnym gara¿em;3;16;17;5;22;25;27;28;31;34;39;4.8;;;116.7;;26;21.3;10.18;4;;208;;;;237.7;3;;;1;
3845;IRYS 10-18 wersja C z podwójnym gara¿em poszerzony;3;16;17;5;22;25;27;28;31;34;39;4.8;;;127;;27;21.3;10.18;4;;219.5;;;;250.2;3;;;1;
3846;IRYS 17-30 wersja A bez gara¿u;3;16;17;5;22;40;27;28;31;34;39;5.7;;;116.8;;20.5;21.3;30.17;4;;155.2;;;;188.8;3;;;1;
3847;IRYS 17-30 wersja A bez gara¿u poszerzony;3;16;17;5;22;40;27;28;31;34;39;5.7;;;127;;22.5;21.3;30.17;4;;166.6;;;;202.1;3;;;1;
4055;IRYS 17-30 wersja B z poj. gara¿em paliwo sta³e;3;16;17;5;22;24;27;28;30;34;39;5.7;;;116.8;;24;21.3;30.17;4;;189.5;;;;229.8;3;;;1;
4056;IRYS 17-30 wersja B z poj. gara¿em poszerzony paliwo sta³e;3;16;17;5;22;24;27;28;30;34;39;5.7;;;127;;25;21.3;30.17;4;;199;;;;245;3;;;1;
3848;IRYS 17-30 wersja B z pojedynczym gara¿em;3;16;17;5;22;24;27;28;31;34;39;5.7;;;116.8;;24;21.3;30.17;4;;189.5;;;;230.1;3;;;1;
3849;IRYS 17-30 wersja B z pojedynczym gara¿em poszerzony;3;16;17;5;22;24;27;28;31;34;39;5.7;;;127;;25;21.3;30.17;4;;200.8;;;;243.4;3;;;1;
3546;IRYS 17-30 wersja C z podw. gar. paliwo sta³e;3;16;17;5;22;25;27;28;30;34;39;5.7;;;116.8;;26;21.3;30.17;4;;208;;;;252.3;3;;;1;
3547;IRYS 17-30 wersja C z podw. gar. poszerzony paliwo sta³e;3;16;17;5;22;25;27;28;30;34;39;5.7;;;127;;27;21.3;30.17;4;;219.5;;;;265.7;3;;;1;
